Disaster Group,Disaster Type,Region,Year of Occurrence,Total Deaths
Natural,Storm,Americas,2005,6
Natural,Storm,Americas,2005,4
Natural,Storm,Americas,2005,2
Natural,Storm,Americas,2005,0
Natural,Storm,Americas,2005,0
Natural,Wildfire,Americas,2005,0
Natural,Storm,Asia,2005,35
Natural,Flood,Asia,2005,18
Natural,Flood,Americas,2005,5
Natural,Flood,Asia,2005,0
Natural,Storm,Asia,2005,8
Natural,Flood,Asia,2005,16
Natural,Flood,Americas,2005,13
Natural,Flood,Asia,2005,62
Natural,Flood,Asia,2005,12
Natural,Epidemic,Africa,2005,14
Natural,Flood,Asia,2005,1200
Natural,Epidemic,Asia,2005,38
Natural,Storm,Asia,2005,15
Natural,Flood,Asia,2005,52
Natural,Flood,Asia,2005,7
Natural,Storm,Asia,2005,10
Natural,Storm,Asia,2005,5
Natural,Storm,Asia,2005,0
Natural,Flood,Africa,2005,60
Natural,Flood,Africa,2005,1
Natural,Flood,Asia,2005,43
Natural,Flood,Europe,2005,0
Natural,Wildfire,Asia,2005,0
Natural,Wildfire,Asia,2005,0
Natural,Wildfire,Asia,2005,0
Natural,Flood,Asia,2005,21
Natural,Flood,Asia,2005,11
Natural,Flood,Africa,2005,20
Natural,Flood,Africa,2005,2
Natural,Flood,Africa,2005,0
Natural,Flood,Europe,2005,0
Natural,Flood,Europe,2005,4
Natural,Flood,Europe,2005,6
Natural,Flood,Europe,2005,1
Natural,Storm,Americas,2005,7
Natural,Flood,Europe,2005,19
Natural,Wildfire,Americas,2005,0
Natural,Storm,Asia,2005,3
Natural,Storm,Americas,2005,1833
Natural,Flood,Americas,2005,0
Natural,Flood,Americas,2005,30
Natural,Flood,Asia,2005,27
Natural,Flood,Africa,2005,0
Natural,Flood,Europe,2005,7
Natural,Flood,Europe,2005,0
Natural,Flood,Europe,2005,33
Natural,Flood,Europe,2005,0
Natural,Flood,Asia,2005,28
Natural,Flood,Asia,2005,52
Natural,Storm,Asia,2005,13
Natural,Epidemic,Asia,2005,296
Natural,Epidemic,Africa,2005,9
Natural,Epidemic,Asia,2005,66
Natural,Epidemic,Africa,2005,44
Natural,Epidemic,Africa,2005,72
Natural,Flood,Africa,2005,13
Natural,Epidemic,Africa,2005,55
Natural,Storm,Asia,2005,159
Natural,Storm,Asia,2005,3
Natural,Storm,Asia,2005,32
Natural,Storm,Asia,2005,5
Natural,Flood,Asia,2005,126
Natural,Flood,Asia,2005,16
Natural,Flood,Asia,2005,4
Natural,Epidemic,Africa,2005,29
Natural,Epidemic,Africa,2005,38
Natural,Storm,Asia,2005,25
Natural,Flood,Asia,2005,12
Natural,Flood,Europe,2005,0
Natural,Flood,Europe,2005,1
Natural,Flood,Oceania,2005,1
Natural,Flood,Europe,2005,0
Natural,Flood,Oceania,2005,3
Natural,Storm,Americas,2005,2
Natural,Flood,Africa,2005,20
Natural,Storm,Americas,2005,0
Natural,Storm,Asia,2005,8
Natural,Storm,Asia,2005,16
Natural,Storm,Asia,2005,33
Natural,Wildfire,Americas,2005,0
Natural,Flood,Asia,2005,23
Natural,Storm,Asia,2005,25
Natural,Storm,Asia,2005,16
Natural,Storm,Asia,2005,10
Natural,Storm,Asia,2005,75
Natural,Flood,Asia,2005,89
Natural,Flood,Europe,2005,2
Natural,Flood,Europe,2005,10
Natural,Storm,Americas,2005,10
Natural,Flood,Americas,2005,1
Natural,Flood,Africa,2005,0
Natural,Storm,Americas,2005,0
Natural,Flood,Asia,2005,51
Natural,Earthquake,Americas,2005,5
Natural,Flood,Africa,2005,0
Natural,Storm,Asia,2005,95
Natural,Storm,Asia,2005,2
Natural,Storm,Americas,2005,1
Natural,Storm,Americas,2005,1513
Natural,Storm,Americas,2005,6
Natural,Storm,Americas,2005,1
Natural,Storm,Americas,2005,36
Natural,Storm,Americas,2005,3
Natural,Storm,Americas,2005,69
Natural,Volcanic activity,Americas,2005,2
Natural,Flood,Americas,2005,101
Natural,Earthquake,Asia,2005,1
Natural,Earthquake,Asia,2005,1309
Natural,Earthquake,Asia,2005,73338
Natural,Flood,Africa,2005,5
Natural,Flood,Americas,2005,11
Natural,Flood,Asia,2005,17
Natural,Storm,Americas,2005,1
Natural,Storm,Americas,2005,0
Natural,Storm,Americas,2005,4
Natural,Storm,Americas,2005,0
Natural,Storm,Americas,2005,12
Natural,Storm,Americas,2005,1
Natural,Storm,Americas,2005,7
Natural,Storm,Americas,2005,4
Natural,Flood,Americas,2005,11
Natural,Flood,Asia,2005,28
Natural,Flood,Asia,2005,19
Natural,Flood,Americas,2005,0
Natural,Flood,Asia,2005,20
Natural,Flood,Americas,2005,0
Natural,Flood,Americas,2005,15
Natural,Epidemic,Africa,2005,4
Natural,Storm,Americas,2005,9
Natural,Storm,Americas,2005,12
Natural,Flood,Asia,2005,19
Natural,Flood,Asia,2005,20
Natural,Flood,Americas,2005,3
Natural,Flood,Asia,2005,15
Natural,Storm,Asia,2005,20
Natural,Epidemic,Africa,2005,144
Natural,Epidemic,Africa,2005,23
Natural,Storm,Americas,2005,0
Natural,Storm,Americas,2005,0
Natural,Storm,Americas,2005,4
Natural,Flood,Asia,2005,162
Natural,Flood,Asia,2005,67
Natural,Epidemic,Africa,2005,25
Natural,Epidemic,Asia,2005,296
Natural,Epidemic,Africa,2005,13
Natural,Epidemic,Asia,2005,22
Natural,Storm,Americas,2005,3
Natural,Storm,Americas,2005,47
Natural,Flood,Asia,2005,6
Natural,Flood,Europe,2005,2
Natural,Earthquake,Asia,2005,16
Natural,Earthquake,Asia,2005,13
Natural,Extreme temperature,Europe,2005,2
Natural,Extreme temperature,Europe,2005,1
Natural,Extreme temperature,Europe,2005,6
Natural,Extreme temperature,Europe,2005,0
Natural,Extreme temperature,Europe,2005,0
Natural,Volcanic activity,Africa,2005,1
Natural,Storm,Africa,2005,1
Natural,Storm,Africa,2005,19
Natural,Epidemic,Africa,2005,40
Natural,Volcanic activity,Oceania,2005,0
Natural,Flood,Asia,2005,4
Natural,Earthquake,Africa,2005,6
Natural,Earthquake,Africa,2005,2
Natural,Flood,Asia,2005,30
Natural,Storm,Americas,2005,10
Natural,Earthquake,Asia,2005,5
Natural,Extreme temperature,Americas,2005,33
Natural,Flood,Asia,2005,9
Natural,Flood,Asia,2005,55
Natural,Storm,Africa,2005,11
Natural,Flood,Asia,2005,69
Natural,Flood,Europe,2005,0
Natural,Flood,Europe,2005,3
Natural,Storm,Oceania,2005,1
Natural,Extreme temperature,Asia,2005,100
Natural,Extreme temperature,Asia,2005,180
Natural,Epidemic,Africa,2005,0
Natural,Flood,Africa,2005,1
Natural,Epidemic,Africa,2005,21
Natural,Extreme temperature,Europe,2005,0
Natural,Extreme temperature,Europe,2005,0
Natural,Extreme temperature,Europe,2006,18
Natural,Extreme temperature,Europe,2006,5
Natural,Extreme temperature,Europe,2005,0
Natural,Extreme temperature,Europe,2005,15
Natural,Extreme temperature,Europe,2006,10
Natural,Extreme temperature,Europe,2005,9
Natural,Extreme temperature,Europe,2006,3
Natural,Extreme temperature,Europe,2005,2
Natural,Extreme temperature,Europe,2005,1
Natural,Extreme temperature,Europe,2005,5
Natural,Extreme temperature,Europe,2005,48
Natural,Extreme temperature,Europe,2005,9
Natural,Extreme temperature,Europe,2006,40
Natural,Extreme temperature,Europe,2006,13
Natural,Extreme temperature,Europe,2005,0
Natural,Extreme temperature,Europe,2005,191
Natural,Extreme temperature,Europe,2006,68
Natural,Extreme temperature,Europe,2006,116
Natural,Extreme temperature,Europe,2006,3
Natural,Extreme temperature,Europe,2005,0
Natural,Extreme temperature,Europe,2005,0
Natural,Extreme temperature,Asia,2005,17
Natural,Extreme temperature,Europe,2006,801
Natural,Flood,Africa,2005,16
Natural,Flood,Africa,2005,1
Natural,Flood,Americas,2005,3
Natural,Flood,Asia,2005,79
Natural,Epidemic,Asia,2005,20
Natural,Storm,Asia,2005,100
Natural,Storm,Asia,2005,1
Natural,Wildfire,Americas,2005,5
Natural,Flood,Asia,2005,0
Natural,Epidemic,Africa,2005,73
Natural,Flood,Europe,2005,7
Natural,Flood,Americas,2005,4
Natural,Flood,Asia,2005,8
Natural,Flood,Asia,2005,19
Natural,Volcanic activity,Americas,2005,0
Natural,Storm,Americas,2005,0
Natural,Flood,Americas,2005,0
Natural,Epidemic,Africa,2005,34
Natural,Flood,Asia,2005,0
Natural,Flood,Asia,2005,12
Natural,Earthquake,Asia,2005,0
Natural,Wildfire,Americas,2005,0
Natural,Earthquake,Asia,2005,0
Natural,Flood,Asia,2005,10
Natural,Flood,Asia,2005,42
Natural,Flood,Europe,2005,0
Natural,Flood,Africa,2005,0
Natural,Flood,Asia,2005,5
Natural,Epidemic,Africa,2006,0
Natural,Epidemic,Asia,2005,0
Natural,Epidemic,Africa,2006,0
Natural,Epidemic,Africa,2005,0
Natural,Epidemic,Africa,2006,0
Natural,Epidemic,Africa,2005,12
Natural,Epidemic,Africa,2005,11
Natural,Extreme temperature,Europe,2005,13
Natural,Extreme temperature,Asia,2005,21
Natural,Epidemic,Asia,2005,16
Natural,Epidemic,Africa,2005,382
Natural,Epidemic,Africa,2005,41
Natural,Epidemic,Africa,2005,6
Natural,Flood,Africa,2005,0
Natural,Volcanic activity,Africa,2005,0
Natural,Storm,Europe,2005,7
Natural,Extreme temperature,Europe,2005,462
Natural,Flood,Asia,2005,16
Natural,Flood,Asia,2005,39
Natural,Drought,Africa,2005,120
Natural,Drought,Africa,2005,0
Natural,Drought,Asia,2005,0
Natural,Drought,Africa,2005,0
Natural,Drought,Asia,2005,0
Natural,Drought,Africa,2005,0
Natural,Drought,Africa,2005,0
Natural,Drought,Africa,2005,0
Natural,Drought,Asia,2005,0
Natural,Drought,Africa,2005,0
Natural,Drought,Africa,2005,0
Natural,Drought,Americas,2005,0
Natural,Drought,Africa,2005,0
Natural,Drought,Africa,2005,0
Natural,Drought,Africa,2005,27
Natural,Drought,Africa,2005,2
Natural,Drought,Americas,2005,0
Natural,Drought,Asia,2005,0
Natural,Drought,Asia,2005,0
Natural,Drought,Africa,2005,0
Natural,Storm,Asia,2006,0
Natural,Flood,Americas,2006,0
Natural,Epidemic,Africa,2006,35
Natural,Flood,Africa,2006,0
Natural,Flood,Africa,2006,0
Natural,Storm,Asia,2006,29
Natural,Flood,Asia,2006,0
Natural,Flood,Americas,2006,12
Natural,Flood,Americas,2006,25
Natural,Flood,Asia,2006,4
Natural,Flood,Americas,2006,0
Natural,Storm,Oceania,2006,0
Natural,Storm,Africa,2006,0
Natural,Epidemic,Africa,2006,20
Natural,Wildfire,Oceania,2006,3
Natural,Epidemic,Africa,2006,34
Natural,Earthquake,Asia,2006,0
Natural,Flood,Asia,2006,0
Natural,Storm,Asia,2006,42
Natural,Flood,Oceania,2006,4
Natural,Storm,Oceania,2006,0
Natural,Flood,Asia,2006,19
Natural,Epidemic,Africa,2006,24
Natural,Epidemic,Africa,2006,476
Natural,Epidemic,Africa,2006,27
Natural,Flood,Oceania,2006,1
Natural,Flood,Africa,2006,1
Natural,Storm,Africa,2006,3
Natural,Flood,Americas,2006,16
Natural,Flood,Asia,2006,5
Natural,Flood,Asia,2006,39
Natural,Earthquake,Africa,2006,4
Natural,Flood,Africa,2006,5
Natural,Flood,Europe,2006,0
Natural,Flood,Asia,2006,0
Natural,Flood,Asia,2006,0
Natural,Flood,Africa,2006,3
Natural,Earthquake,Asia,2006,0
Natural,Storm,Europe,2006,1
Natural,Storm,Europe,2006,10
Natural,Storm,Europe,2006,4
Natural,Storm,Europe,2006,1
Natural,Storm,Asia,2006,0
Natural,Flood,Europe,2006,0
Natural,Storm,Americas,2006,10
Natural,Epidemic,Africa,2006,9
Natural,Epidemic,Africa,2006,44
Natural,Epidemic,Africa,2006,784
Natural,Epidemic,Africa,2006,470
Natural,Epidemic,Africa,2006,40
Natural,Epidemic,Africa,2006,15
Natural,Flood,Asia,2006,1
Natural,Storm,Oceania,2006,0
Natural,Flood,Americas,2006,150
Natural,Storm,Africa,2006,3
Natural,Storm,Asia,2006,4
Natural,Epidemic,Africa,2006,13
Natural,Flood,Africa,2006,0
Natural,Storm,Asia,2006,4
Natural,Flood,Americas,2006,0
Natural,Earthquake,Europe,2006,0
Natural,Earthquake,Africa,2006,4
Natural,Earthquake,Asia,2006,63
Natural,Volcanic activity,Americas,2006,0
Natural,Storm,Oceania,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,6
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,6
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,1
Natural,Storm,Americas,2006,28
Natural,Flood,Asia,2006,25
Natural,Storm,Americas,2006,12
Natural,Flood,Africa,2006,1
Natural,Flood,Africa,2006,60
Natural,Flood,Oceania,2006,0
Natural,Flood,Americas,2006,1
Natural,Flood,Africa,2006,6
Natural,Flood,Americas,2006,7
Natural,Epidemic,Africa,2006,18
Natural,Epidemic,Africa,2006,20
Natural,Epidemic,Africa,2006,2354
Natural,Flood,Asia,2006,22
Natural,Volcanic activity,Asia,2006,0
Natural,Flood,Asia,2006,21
Natural,Flood,Americas,2006,8
Natural,Flood,Americas,2006,0
Natural,Flood,Africa,2006,0
Natural,Flood,Oceania,2006,0
Natural,Flood,Americas,2006,0
Natural,Flood,Asia,2006,20
Natural,Flood,Asia,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,0
Natural,Storm,Asia,2006,1
Natural,Volcanic activity,Americas,2006,0
Natural,Earthquake,Europe,2006,0
Natural,Flood,Asia,2006,19
Natural,Flood,Oceania,2006,0
Natural,Flood,Americas,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Asia,2006,0
Natural,Flood,Africa,2006,5
Natural,Flood,Africa,2006,1
Natural,Earthquake,Asia,2006,3
Natural,Flood,Africa,2006,8
Natural,Epidemic,Africa,2006,15
Natural,Extreme temperature,Asia,2006,47
Natural,Earthquake,Asia,2006,0
Natural,Storm,Asia,2006,34
Natural,Flood,Americas,2006,0
Natural,Epidemic,Africa,2006,12
Natural,Flood,Asia,2006,14
Natural,Flood,Americas,2006,3
Natural,Flood,Asia,2006,22
Natural,Storm,Asia,2006,23
Natural,Storm,Asia,2006,41
Natural,Storm,Asia,2006,204
Natural,Extreme temperature,Asia,2006,84
Natural,Flood,Africa,2006,0
Natural,Storm,Americas,2006,1
Natural,Flood,Africa,2006,9
Natural,Flood,Americas,2006,2
Natural,Flood,Americas,2006,0
Natural,Flood,Asia,2006,0
Natural,Flood,Asia,2006,21
Natural,Flood,Asia,2006,32
Natural,Flood,Asia,2006,57
Natural,Flood,Asia,2006,41
Natural,Flood,Asia,2006,3
Natural,Flood,Africa,2006,6
Natural,Flood,Africa,2006,1
Natural,Flood,Americas,2006,1
Natural,Flood,Asia,2006,116
Natural,Flood,Asia,2006,21
Natural,Storm,Americas,2006,0
Natural,Earthquake,Asia,2006,5778
Natural,Volcanic activity,Oceania,2006,0
Natural,Volcanic activity,Africa,2006,0
Natural,Volcanic activity,Americas,2006,0
Natural,Epidemic,Africa,2006,196
Natural,Epidemic,Africa,2006,19
Natural,Flood,Asia,2006,0
Natural,Flood,Asia,2006,2
Natural,Flood,Asia,2006,50
Natural,Flood,Asia,2006,3
Natural,Flood,Asia,2006,21
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Asia,2006,236
Natural,Flood,Europe,2006,14
Natural,Epidemic,Africa,2006,20
Natural,Flood,Africa,2006,11
Natural,Flood,Americas,2006,2
Natural,Flood,Europe,2006,1
Natural,Epidemic,Africa,2006,10
Natural,Epidemic,Africa,2006,13
Natural,Flood,Asia,2006,23
Natural,Epidemic,Africa,2006,111
Natural,Flood,Asia,2006,41
Natural,Flood,Asia,2006,52
Natural,Flood,Europe,2006,2
Natural,Flood,Asia,2006,12
Natural,Flood,Europe,2006,30
Natural,Flood,Asia,2006,30
Natural,Flood,Asia,2006,42
Natural,Flood,Americas,2006,4
Natural,Flood,Asia,2006,6
Natural,Flood,Asia,2006,29
Natural,Flood,Americas,2006,11
Natural,Flood,Asia,2006,130
Natural,Flood,Asia,2006,0
Natural,Flood,Asia,2006,0
Natural,Flood,Americas,2006,2
Natural,Extreme temperature,Europe,2006,26
Natural,Flood,Europe,2006,0
Natural,Flood,Africa,2006,0
Natural,Storm,Europe,2006,1
Natural,Storm,Europe,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Asia,2006,46
Natural,Flood,Asia,2006,278
Natural,Storm,Asia,2006,820
Natural,Storm,Asia,2006,37
Natural,Storm,Asia,2006,3
Natural,Storm,Asia,2006,17
Natural,Flood,Americas,2006,18
Natural,Flood,Asia,2006,0
Natural,Flood,Asia,2006,10
Natural,Flood,Asia,2006,13
Natural,Flood,Asia,2006,4
Natural,Flood,Asia,2006,10
Natural,Flood,Asia,2006,0
Natural,Flood,Asia,2006,24
Natural,Flood,Asia,2006,33
Natural,Flood,Asia,2006,20
Natural,Earthquake,Asia,2006,802
Natural,Volcanic activity,Americas,2006,5
Natural,Wildfire,Americas,2006,1
Natural,Flood,Asia,2006,34
Natural,Volcanic activity,Americas,2006,0
Natural,Epidemic,Africa,2006,8
Natural,Extreme temperature,Europe,2006,940
Natural,Extreme temperature,Europe,2006,2
Natural,Extreme temperature,Europe,2006,21
Natural,Extreme temperature,Europe,2006,1388
Natural,Extreme temperature,Europe,2006,1000
Natural,Extreme temperature,Europe,2006,41
Natural,Extreme temperature,Americas,2006,164
Natural,Storm,Asia,2006,109
Natural,Storm,Asia,2006,4
Natural,Storm,Asia,2006,0
Natural,Flood,Asia,2006,15
Natural,Flood,Asia,2006,40
Natural,Flood,Asia,2006,8
Natural,Flood,Africa,2006,7
Natural,Flood,Asia,2006,35
Natural,Flood,Africa,2006,0
Natural,Flood,Asia,2006,1
Natural,Earthquake,Asia,2006,22
Natural,Earthquake,Asia,2006,1
Natural,Earthquake,Asia,2006,3
Natural,Storm,Asia,2006,89
Natural,Storm,Asia,2006,6
Natural,Flood,Americas,2006,0
Natural,Flood,Americas,2006,0
Natural,Flood,Asia,2006,74
Natural,Storm,Asia,2006,8
Natural,Flood,Asia,2006,54
Natural,Flood,Asia,2006,350
Natural,Flood,Asia,2006,0
Natural,Flood,Americas,2006,1
Natural,Flood,Europe,2006,0
Natural,Flood,Africa,2006,498
Natural,Flood,Africa,2006,0
Natural,Flood,Africa,2006,5
Natural,Flood,Asia,2006,12
Natural,Extreme temperature,Americas,2006,24
Natural,Epidemic,Asia,2006,20
Natural,Flood,Asia,2006,12
Natural,Flood,Africa,2006,6
Natural,Epidemic,Africa,2006,132
Natural,Storm,Africa,2006,1
Natural,Flood,Africa,2006,5
Natural,Storm,Asia,2006,441
Natural,Flood,Africa,2006,364
Natural,Epidemic,Africa,2006,50
Natural,Flood,Africa,2006,2
Natural,Flood,Africa,2006,27
Natural,Flood,Asia,2006,0
Natural,Wildfire,Europe,2006,4
Natural,Flood,Africa,2006,0
Natural,Flood,Africa,2006,1
Natural,Flood,Africa,2006,0
Natural,Flood,Africa,2006,4
Natural,Flood,Africa,2006,0
Natural,Flood,Asia,2006,42
Natural,Flood,Africa,2006,0
Natural,Flood,Asia,2006,26
Natural,Volcanic activity,Asia,2006,0
Natural,Flood,Asia,2006,5
Natural,Flood,Asia,2006,60
Natural,Storm,Europe,2006,5
Natural,Flood,Europe,2006,0
Natural,Flood,Americas,2006,0
Natural,Flood,Africa,2006,3
Natural,Earthquake,Asia,2006,0
Natural,Storm,Americas,2006,5
Natural,Storm,Americas,2006,6
Natural,Flood,Asia,2006,135
Natural,Wildfire,Asia,2006,0
Natural,Earthquake,Asia,2006,1
Natural,Flood,Africa,2006,0
Natural,Flood,Asia,2006,15
Natural,Storm,Americas,2006,7
Natural,Epidemic,Africa,2006,2
Natural,Flood,Africa,2006,2
Natural,Flood,Asia,2006,0
Natural,Storm,Asia,2006,10
Natural,Storm,Americas,2006,4
Natural,Flood,Africa,2006,0
Natural,Storm,Asia,2006,115
Natural,Storm,Asia,2006,114
Natural,Epidemic,Africa,2006,18
Natural,Storm,Asia,2006,1
Natural,Storm,Asia,2006,228
Natural,Storm,Asia,2006,71
Natural,Flood,Asia,2006,164
Natural,Flood,Africa,2006,0
Natural,Volcanic activity,Oceania,2006,0
Natural,Flood,Europe,2006,1
Natural,Flood,Asia,2006,25
Natural,Flood,Americas,2006,14
Natural,Flood,Asia,2006,19
Natural,Flood,Asia,2006,20
Natural,Flood,Asia,2006,42
Natural,Flood,Africa,2006,5
Natural,Epidemic,Africa,2006,42
Natural,Epidemic,Africa,2006,219
Natural,Flood,Africa,2006,40
Natural,Epidemic,Africa,2006,13
Natural,Storm,Europe,2006,3
Natural,Flood,Asia,2006,3
Natural,Flood,Americas,2006,0
Natural,Flood,Asia,2006,27
Natural,Flood,Europe,2006,0
Natural,Storm,Europe,2006,1
Natural,Flood,Africa,2006,11
Natural,Wildfire,Americas,2006,4
Natural,Flood,Africa,2006,80
Natural,Flood,Asia,2006,6
Natural,Flood,Africa,2006,0
Natural,Earthquake,Asia,2006,0
Natural,Flood,Africa,2006,30
Natural,Storm,Americas,2006,12
Natural,Flood,Asia,2006,166
Natural,Flood,Africa,2006,6
Natural,Flood,Americas,2006,2
Natural,Flood,Asia,2006,20
Natural,Storm,Asia,2006,34
Natural,Flood,Asia,2006,47
Natural,Flood,Asia,2006,25
Natural,Storm,Americas,2006,4
Natural,Flood,Asia,2006,2
Natural,Storm,Asia,2006,6
Natural,Epidemic,Africa,2006,16
Natural,Storm,Asia,2006,9
Natural,Flood,Europe,2006,0
Natural,Flood,Europe,2006,0
Natural,Flood,Africa,2006,52
Natural,Flood,Asia,2006,47
Natural,Earthquake,Asia,2006,0
Natural,Flood,Asia,2006,0
Natural,Flood,Africa,2006,114
Natural,Flood,Africa,2006,35
Natural,Flood,Africa,2006,0
Natural,Flood,Africa,2006,0
Natural,Epidemic,Africa,2006,5
Natural,Epidemic,Africa,2006,5
Natural,Epidemic,Africa,2006,68
Natural,Epidemic,Africa,2006,20
Natural,Flood,Americas,2006,0
Natural,Storm,Americas,2006,3
Natural,Flood,Americas,2006,0
Natural,Flood,Americas,2006,11
Natural,Storm,Asia,2006,1399
Natural,Storm,Asia,2006,95
Natural,Flood,Africa,2006,5
Natural,Flood,Americas,2006,11
Natural,Flood,Americas,2006,1
Natural,Storm,Asia,2006,13
Natural,Wildfire,Oceania,2006,0
Natural,Wildfire,Americas,2006,0
Natural,Flood,Asia,2006,20
Natural,Epidemic,Africa,2006,21
Natural,Wildfire,Oceania,2006,1
Natural,Storm,Asia,2006,42
Natural,Epidemic,Africa,2006,40
Natural,Flood,Africa,2006,0
Natural,Earthquake,Asia,2006,8
Natural,Epidemic,Africa,2006,43
Natural,Flood,Asia,2006,236
Natural,Flood,Asia,2006,6
Natural,Storm,Africa,2006,1
Natural,Earthquake,Asia,2006,2
Natural,Earthquake,Asia,2006,0
Natural,Earthquake,Americas,2006,0
Natural,Flood,Africa,2006,0
Natural,Flood,Asia,2006,0
Natural,Earthquake,Americas,2006,0
Natural,Earthquake,Asia,2006,1
Natural,Storm,Americas,2006,0
Natural,Storm,Americas,2006,0
Natural,Extreme temperature,Americas,2006,6
Natural,Extreme temperature,Americas,2006,5
